,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
1687014762221.0,-6.197661834435093,-2.736525982943556,4.880576115672726,21.005419867874256,58.17102918243038,150.19768289383902,5.82606436800659,39.10512994580091,146.90697931417594,1.8558687506538611,-10.757212389216981,-17.74569007845798,-0.34973218695991637,-0.9824433675792424,20.73427256926237,1.4503141021888992,-11.077961489725087,3.029817488610031
1687014762241.003,-7.603331671993243,-3.3619928971306123,4.435101152398273,17.763779035731098,66.98322185968345,166.5888865338086,0.5493746575976188,44.99406183490652,159.86638429138497,2.590087309161113,-11.42175502376233,-20.195414140179576,1.6466583054271282,0.9828804388376161,20.256806944875017,4.1702358397929835,-11.825362401431116,-0.0134707900629185
1687014762261.0059,-6.775847769165876,-3.4432117326948144,5.394612917051047,17.17432107358621,64.46883370200352,157.47535192335965,-0.4239047230605306,44.42498293210401,153.33407851882538,1.9170291152099854,-10.680782196110533,-19.33622697596743,1.0217467078384583,-0.9833172106216088,19.944446006177007,2.8608197590026183,-11.109266415587477,0.641687531058039
1687014762281.0088,-6.945690788302775,-3.580874699524717,5.37974792281852,14.974020635179242,67.37299273879125,161.86521583435837,-3.906275906802448,48.12029086649936,155.4351038726919,2.0633787630164906,-10.690607180112766,-19.784115188384828,1.5226916377437536,0.9837536205621036,19.85213914331338,3.511749133578512,-11.145023457058317,-0.005359783114233018
1687014762301.0117,-6.463581243947307,-3.6327181341613777,5.838061457011199,14.232548743818322,67.93427931322509,156.11484567887803,-5.302749073287392,48.52240582392311,151.95833762147691,1.8272960998834573,-10.201053656207923,-19.254350940921096,1.188651117055153,-0.9841896046797619,19.685928873946562,2.937150516367802,-10.63788110279689,0.46466560718383615
1687014762321.0144,-6.643691198365983,-3.9698426927389434,6.12831779718415,14.48940309652713,64.70178418112651,160.8112971047213,-6.067358189140903,45.90403582194887,154.27116187190347,2.0604359700801735,-9.850823368340825,-19.563949745636847,1.3923320777736854,0.9846250973430013,19.6923324804224,3.383006658722009,-10.28282961770446,0.056787153716399606
1687014762341.0173,-6.478318831344862,-4.350578751013925,6.801390751540195,16.36593575561409,60.05478080742789,158.02075336182492,-4.7710307090590645,39.65020159634841,153.86130132858466,2.1027107524042874,-9.122332791587993,-19.35274318918615,1.0830003699893898,-0.9850600312183224,19.56393457085742,3.1151568236812706,-9.509427892811589,0.24451143329656116
1687014762361.0203,-6.416624066627842,-4.691582341339855,7.350687647582126,17.336890656900735,58.23290304077066,161.82611055629494,-3.9236369952392294,39.236123319476285,155.6606132744291,2.2832820944386043,-8.748032094894977,-19.65845947809405,1.106005985671164,0.9854943372253266,19.526887521626662,3.3333031561913646,-9.097686495292779,-0.19945977508967455
1687014762381.0232,-5.7352323168939,-4.8703536339238545,8.22482896656782,17.843775821767483,63.43165747062723,157.08646451805978,-2.363422510006182,44.063482747850685,154.17039572942736,2.135663825661721,-8.356149882025015,-19.630209497209655,0.7405737611729777,-0.9859279444839888,19.22549106998508,2.825403483499931,-8.624238722453661,-0.3657005041199935
1687014762401.0261,-5.359573807071335,-5.044379546952428,8.931094930146116,18.13548406163875,66.75312639371859,159.55905397745417,-1.1239350947851299,50.25667862352099,154.88348482647282,2.1907327347969425,-8.124501174384934,-19.86501082143894,0.627155196755734,0.9863607802666973,19.07765076470727,2.787809469240805,-8.321777163955032,-0.8463660775919225
1687014762421.029,-5.116013376332027,-5.223314327906045,9.64242971731506,19.018170725435294,69.0469934683071,155.47629352643708,0.5292157387329209,52.75185048776551,154.03165797692105,2.2836455132475653,-7.572321956076747,-19.46620495015792,0.2078705738301552,-0.9867927699421968,18.767334881987868,2.473022703860668,-7.654745268172646,-0.6520278827853778
1687014762441.032,-5.27837212306613,-5.417200336375127,10.16087282977932,19.901218066597774,66.85518564706781,158.86008515741972,1.8805622678558163,54.516858059269886,155.07754833681065,2.6029277798657895,-7.077459706573021,-19.164478180164313,-0.007411575799495841,0.9872238369241523,18.63739330660988,2.6020328324589905,-7.064334831045705,-0.5765209266050701
1687014762461.035,-5.214259956776929,-5.328014614846004,10.990569353632935,21.294125451462858,69.04184451247376,154.82678056407923,4.117848562881384,56.33732082705937,154.25735060187975,2.622781123607582,-6.635263375421275,-18.73083708816114,-0.30789831459618694,-0.9876539026117891,18.333090002918087,2.325487077888018,-6.5450072396086085,-0.34407107585226965
1687014762481.0378,-5.2880767156501856,-4.941877073232594,11.983000357782108,22.866261637556462,69.50957549741703,158.0950069323197,6.608571063795111,59.58577851706853,154.55197091817743,2.5522546148463707,-6.519594402275845,-18.730626842381835,-0.2883451334498654,0.9880828863347481,18.217977692331708,2.284680628971294,-6.4194873010745965,-0.5578937491288283
1687014762501.0405,-5.177981990198924,-4.474001962668326,12.979845992350356,24.879596425003047,73.59129641612599,154.0308841549052,9.73725693334811,61.9889343908389,153.7456768828863,2.296308152850152,-6.365947512292842,-18.437127826695708,-0.35041607728039464,-0.9885107052901608,17.92623416215352,1.9585785433662206,-6.261299984058479,-0.45785328733686464
1687014762521.0435,-5.104582228220002,-4.157534335118633,13.442700274039828,26.950039128521254,72.00042683009198,158.53989905615174,12.75481058997001,63.676228946412984,154.91912584139132,2.0864455651157816,-6.289671785913752,-18.013876301679577,-0.14234791284060896,0.9889372744827947,17.805764462887616,1.9561983648356909,-6.240414690298116,-0.2551667865152354
1687014762541.0464,-4.835535233182804,-3.8662429410213823,13.737075379826592,29.3948157168828,74.09536166574554,155.1923204369796,16.25591795663193,64.19395023842202,155.31781298836216,1.7371434035893178,-6.148209132057971,-17.224635757535257,0.0038393004457002743,-0.9893625066596433,17.50691410778666,1.735881092209216,-6.153509296169436,0.3305518069407753
