,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
1687019944801.0,4.243825337574772,0.6571732235605919,2.0531167370423216,1.9080727262906567,0.0722100031265425,-4.925016799505618,1.9081421720259892,0.07201470062023328,0.8954507948087164,1.418899995680053,0.19528993498274375,6.5098618000104,2.9473135400847963,0.9839022253322142,5.677023273612411,5.766329895740823,0.21534858657657352,-25.53292610379866,0.5040265480711703,7.318900632046005,-8.84579339160109,11.299966814120468,23.529447568923416,99.58897757951569,0.05683424418868501,85.55148106550465,11.43664965887186,43.341282555351356,20.57552909626017,-31.770120567944417,4.377499392813163,10.973961728869767,-9.838661436087,25.5745636081462,-7.511437902290817,82.23024382642622,-6.431183306562246,87.14084629014583,30.16781207348569,32.843042436246215,7.139310261184483,-22.689744354297854,6.534318340957868,15.43033354886573,92.50989353858704,1.069760733775802,7.231479926846638,111.74548533420223,-7.320040664611127,11.819497193175067,-5.303142096216213,7.39347439457591,9.694844256856765,-105.3944783620076,8.495547790927004,12.689463363721703,80.74667998646747,2.1946342143021993,2.2357234875857284,105.01490527565274,-17.440894986427118,23.27788377004856,-2.091079953112709,13.741816759806024,12.3662750307297,-94.45882518260649
1687019944821.0164,4.577651750054378,0.712101126241152,3.437416688506977,2.0575463994610717,0.07654711192275053,-4.310043856553702,2.05759670840432,0.07633589482921994,1.5104118623640785,1.530044773743477,0.2091596955737882,6.971200734212648,3.416015206214037,1.3939244516449867,3.646337435785539,6.794489535378983,0.710566458119781,-29.305260257161688,1.8458055199036976,7.7819152407273595,-10.830180668507404,7.702285136721227,31.406469979362328,111.7237657873592,1.3360773863885387,87.37444053854237,9.544270836178415,43.93665338347657,19.993165466426085,-35.53860097066654,5.8966098720559845,12.518290182210182,-9.976011456949603,25.714086697281594,-5.1184323394278355,90.22375946598495,-4.81575775873267,88.60657816554101,31.0587039032429,34.94751605558026,9.109978598926748,-25.30392910294118,7.117874349982901,16.438907267538276,100.00131651779785,1.3366446019444191,6.100173056518048,112.45374076381188,-8.822393751157591,13.609046612068942,-4.130377609878758,7.127935113109872,9.39336723090836,-105.66880690689838,8.835864954513573,13.852100316849526,85.96904123134479,2.4372030734112173,1.3845879399230263,103.84497095494177,-18.53228809550625,23.476951917064028,1.4337618639647458,14.806535532803276,10.988196514903924,-88.40695235104127
1687019944841.033,4.253449475294218,0.5848656473176098,3.221427274156142,1.908188038963704,0.035111293066141025,-4.404435101154425,1.9081775008048663,0.03491499823368077,1.4159839727127324,1.4216425940584465,0.16687279695656343,6.900270363852906,3.162492253916751,1.4332027064008357,4.310781674457956,6.371966647941976,0.9020920591546396,-28.05867101135941,0.7795796957955134,7.118981594047709,-11.058891405107943,8.201468273397847,28.958565432438984,108.71338041377416,0.5116252309982305,87.62722487789696,10.179004283356518,43.94139176678177,17.677576164370116,-35.47185399965944,5.012774902143938,12.02764872617706,-9.10097940098405,26.492359814826017,-7.810388097127814,84.7680456737112,-6.245042450598115,89.18929501731999,32.96600539958157,35.43070448355922,8.365583643450572,-24.55733243435909,6.561718842923932,15.204581578269286,95.17329339698196,1.5253512090116668,4.553690152899805,110.99589097116598,-7.764477006457277,13.724766418321465,-3.5158724380338486,6.774899393446036,8.936595679195175,-105.7177028939148,8.501746198641602,12.876956531194264,81.10277525351603,2.3112597811828755,0.5833699746861634,101.70023419122602,-17.26226599661496,22.534973096970294,1.784083845479467,15.098470531407008,10.921359414726917,-87.44195776266417
1687019944861.0493,4.307173860365985,0.515930792565365,3.6539281152609355,1.9280930568374763,0.0004402829874711071,-4.211471666794065,1.9280820514193748,0.0002443984426717337,1.6089502907596358,1.4390479706490593,0.1422437291205608,7.045115867667116,2.9748927514423302,1.5330138230872379,4.015850417176568,6.0842679377661995,1.188618777998282,-28.593171842950476,0.6249286777693854,6.962994977336281,-11.449454432548048,6.854472477352477,31.068951399010484,110.88075448886369,0.8614693778874366,88.52907466446592,9.34631144490624,44.8643101162664,16.103979779709793,-37.011211267781576,4.909490139523311,12.498805171382477,-8.413782991507563,26.782643341481812,-6.151641538940717,84.64591838060736,-5.4028588720142645,88.69911132785452,34.42048170211084,36.014987310290806,7.700298692396745,-25.298159340048898,6.734133493896286,15.467848932675254,96.19321223220709,1.613937956549918,3.7389455904779485,110.05374016131113,-7.9587238938928015,14.47145943228564,-3.6235879462186054,6.37103041041195,8.414536678499585,-105.79059190535096,8.526524105391806,12.796602658746504,81.6034820459974,2.3330651589683495,0.38995007958003386,100.73955564989792,-16.636269745728498,21.654226111491884,3.165546966665004,14.983901508823923,10.854175879946089,-87.15802897594418
1687019944881.066,4.1539544753892885,0.4175365204424339,3.6110140879254256,1.8554637463690522,-0.036266222811831825,-4.229427901581037,1.8554590709725522,-0.03645754562226142,1.5909998315257174,1.3875976840516133,0.10929225787967463,7.031662630092389,2.6124273905956494,1.4739192239740913,4.493511869888733,5.411364895420529,1.276380604656096,-27.69445119487423,-0.18618776088015696,6.549644409029913,-11.331937917535676,6.817977730264701,30.053356284426062,108.60561866104736,0.6584889039476929,88.86701865273842,9.273923347245464,45.66052614297477,14.30276190724188,-37.31935327275717,4.135185794836052,12.34877666418584,-7.532221414979393,27.17330372828325,-5.914517216767833,80.73322063327971,-5.382790525273042,87.99056222073801,36.07731630829679,36.08141201289018,6.302235250605511,-25.183466589519515,6.678953468637186,15.119367255657982,93.55170370739242,1.5924523773883996,2.8669292432613425,108.49479147362898,-7.329430426159212,14.696070837837343,-3.6044491125762397,5.939519168495315,7.813833266534465,-105.56197842340327,8.34262263407728,12.100451910997334,79.22543748389087,2.235130857460132,0.300784847570326,99.5833758491929,-15.527437303521804,20.58287455286347,3.434963624388914,14.78050293565409,11.205778925102058,-88.35805977517568
1687019944901.0823,4.102830983862896,0.4094614973237089,3.9015343435233802,1.8323271037740378,-0.038327643859318354,-4.099987135239812,1.8323189564016018,-0.03851815197694494,1.7204392775590776,1.3704707954021154,0.10586143264313227,7.128686072543571,2.4942212650165887,1.397529238949816,4.360483542988712,5.1582993119953,1.2073626805242876,-27.941383145952507,-0.3264850819896669,6.515439603155307,-11.700566893956864,6.267823712992488,30.76512863101527,109.58560087557356,0.7942766851733887,89.3121669628209,8.924223418858114,46.70333525109608,13.433598018655264,-38.179415354795076,3.9392522868788955,12.65141783915207,-7.17222012572756,27.386155333775065,-4.631389505879836,79.89342942747656,-4.759123392735334,87.49966438479659,37.62662197799423,36.353235140033,5.838825564930645,-26.05254016331459,7.046663618599982,15.365158478768702,93.27241853133759,1.2763368268261195,2.0895265446783986,107.41981799825118,-7.052315462145799,15.3361430710637,-2.6466323629499384,5.560223272091545,7.21553623447906,-104.78386044237132,8.318199923042577,11.831646332925585,78.9982475816949,2.2328590967777986,0.3998207848504542,98.72870300921575,-15.47092933019341,20.001464999863057,4.0548705243685195,14.981160541370377,11.367616830063401,-88.29386000223181
1687019944921.0986,3.9069528798043067,0.411861757663169,3.924080724951187,1.7461315210888808,-0.0280471344411508,-4.08957714732183,1.7461261946680067,-0.028226372950975815,1.7308520927332638,1.3054160182366388,0.10702600073439374,7.1363260556935755,2.349910492906732,1.2031183151014557,4.6237161931932205,4.803309868480027,0.9362505138748044,-27.455288235757916,-0.7534287182615245,6.398774587437937,-11.883392906934729,6.587331378372893,29.534550468914354,108.24246835591984,0.5745700021796211,89.34474890813873,9.113659621800773,47.644991475924996,12.721938731372461,-38.204174097664364,3.4212954932056596,12.599152282780302,-6.853903145856161,27.59998223051409,-4.379582632336147,77.12889551177089,-4.714668786362398,87.09182576025015,39.260673123054794,36.338615734808855,5.236778072344132,-26.546084763287695,7.348395411276387,15.24595415720001,90.79356932867735,0.7958763860134158,1.2520691486272375,106.05732961204723,-6.262439643083563,15.701009894637798,-1.176512790025714,5.166871678169057,6.563242921465267,-103.60391628851912,8.16499448456095,11.218636181850002,77.07015769180316,2.158173758758863,0.5666451999848752,97.73318069267562,-15.43430769720274,19.470890024953622,3.9739436616380943,15.315490138242842,11.733010557657717,-88.64729652996814
1687019944941.1152,3.7739313648688975,0.45909861869867535,4.114823974350557,1.6898910980773645,-0.0007716155168839671,-4.004758657182957,1.689891134909711,-0.0009472452038215499,1.8156691188359475,1.2614387073918008,0.12315047668286982,7.199755745433556,2.3113584805354552,1.0646348660673635,4.576709452840269,4.661347760335356,0.7141519722537565,-27.546445637703197,-0.8590545124726147,6.4401013567106435,-12.138346708904166,6.363543720243606,29.847623283395453,108.71788593568681,0.7766233449149398,89.54697276990808,8.738951856433177,48.54025080389926,12.216796348932387,-38.63878688112483,3.1419692092569265,12.82204685023751,-6.593605128581965,27.411532251279336,-3.429329383582048,76.42910193824272,-4.156802147823918,86.88621134244917,40.1850970148116,36.55423352821596,5.168822379699133,-27.34458660252096,7.776090676740945,15.405404905599937,89.99298173308672,0.5955888362874476,0.7542838768903993,104.93877052199244,-5.9741904891749344,15.808780376583071,0.23311379226978474,4.606103487789301,5.742939963675631,-102.54766396662765,8.052047745167858,10.902516428758274,76.58493184758818,2.0111789096312007,0.7849982347150227,96.92288189288311,-15.632703729047758,19.190457654265415,4.311682342944732,15.860827422613177,12.16537384996871,-88.63806469113567
1687019944961.1316,3.530182132135842,0.5065470108385094,4.0873311537713075,1.584985844863771,0.03282408368333591,-4.01674261815646,1.5849873438144746,0.03265783924986171,1.8036838592456097,1.1806924443868,0.14047049004903034,7.190517326140793,2.2420347226588917,0.9023237673001168,4.8547999396534856,4.456250187633159,0.4641638730046445,-27.03305623242378,-1.2387725556038653,6.3810595662634935,-12.0938727925117,6.550018516991047,29.261613299127912,107.54211158427913,0.9559297857744057,89.54065194093022,8.358166496045907,49.13459062182474,11.547245203705964,-38.510422609478546,2.53098714387339,12.799132450365361,-6.145666138032312,26.940407405921167,-3.2030082831596975,74.71079349092395,-3.9317719215024587,86.86031685042926,40.44214564774869,36.710973176497454,5.0671489891420896,-27.601026518016177,8.013891879370185,15.203534500839016,87.82879294045519,0.7654470215158082,0.4796926404360506,103.638597948078,-5.551343214999655,15.147281431001954,1.5638775520825892,3.84565046234782,4.714434441966975,-101.59940159380977,7.781038833129897,10.396419936179159,74.96796470482212,1.6684896567208176,0.9692838804562328,95.9701316203636,-15.484666631001582,18.97709037017798,4.364512539791662,16.586459455041226,12.89380249128093,-89.03632720779268
1687019944981.1482,3.329492952012526,0.6035676167418753,4.17789644202885,1.5016144423837419,0.08637678008807098,-3.9765630830625733,1.5016235843790087,0.0862212362670157,1.8438670492048312,1.1145391031927854,0.1743279056382842,7.220397622332297,2.2480116089861517,0.7848229533313019,4.883809172483029,4.40563786234856,0.2569908870714623,-26.98305264930783,-1.3530691780331863,6.399429137195575,-12.121499219439402,6.420453989249368,29.6968699408796,107.63283913831579,1.3498235919341408,89.62786522316705,7.715418597580838,49.69324764655762,11.057123830721254,-38.73438870749105,2.171008958506872,12.924667897878864,-5.7810978712943735,26.092351771267673,-2.7353726984198077,74.2718599177846,-3.460616862623667,87.09434646574974,40.487909583943875,37.042173983719245,5.382413955006913,-28.166065275689068,8.385273913297459,15.201667866748316,86.84759670098346,1.0027738321629984,0.361364784932879,102.4431106333477,-5.379622874647841,14.461286881318586,2.767975775420635,2.978631892611531,3.597577838938305,-100.75329029052361,7.555645776624754,10.07734358671256,74.39661954041793,1.3377740847357604,1.1504817648299928,95.15198638269231,-15.652581150628842,18.923773864566602,4.624793364425528,17.32888678815578,13.590980626798178,-89.22247097355744
