,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
1687020369913.0,3.901269815910861,0.9568665552229222,-5.543249021271461,1.7601115391217053,0.38022984369601937,-8.297339173770407,1.7431453539673452,0.2013885396009577,-2.4796607599543616,1.2919047962991614,0.14406213141239768,3.976362122481509,-3.638113534057001,8.86131213206302,15.171296857116372,-3.4987346594427016,15.216742479678274,-7.78164515063773,1.8093956090383057,-4.8429424723909795,4.268741291643837,97.48072035199873,-61.51907506259151,0.4669469732734318,-9.274698352280371,74.40194609893067,5.051326993164142,10.252561458311146,-14.980392348163777,-3.5780011877948614,-4.9529428381687115,-15.213717495496642,2.177115559684508,84.5970323695441,-57.91830228398278,18.04814037821893,-10.198768125358175,73.79151708106346,9.638161826275667,7.4360899504252975,-40.41751020569881,14.81411764952908,1.9447943678016093,-6.591280697846418,9.957041003648676,0.21037756141246242,-1.6991750377331738,5.7780903737265,0.07548193128087971,3.608117257486771,6.913322397727841,-0.00014541844408772145,-0.00028851670708653483,-0.00033117890411332203,2.410688402610162,-1.212451411332359,7.4381220767977725,0.32641429611329814,-1.4477806339474906,2.2900979192559157,-2.080229476316578,4.021682823181191,5.667667021048034,7.065390458504689e-05,-0.0006506081626460439,-4.69257782350197e-05
1687020369933.0063,4.019780891473704,0.6215385254300265,-5.7655816196320595,1.7992888302058794,0.22860365293649068,-8.394295732060899,1.7818716137808732,0.04579748590389512,-2.576698302627607,1.333181707428534,0.026748556963366758,3.9039882653857423,-3.58645814367568,8.524880925174674,15.251143562268833,-3.541789599243221,14.594984508737236,-7.6556236614691215,2.107520731300372,-4.567230968909398,4.543332246324625,103.72165386045126,-66.75368724971912,-2.8011093805245264,-10.488772474368577,72.04538890072627,5.88510109768464,10.08386993091369,-17.49513157450943,-3.064478342428265,-4.984893165643132,-16.69154650774906,2.3429848472912003,90.76373405471524,-62.21476728462736,16.55905006687397,-10.89331486271434,72.40209686538834,10.274216542026508,6.653582417766958,-43.87541893660404,17.26889408900088,2.0644935734636745,-6.5421461091290904,10.502096067749063,0.20030257388993483,-1.941740790966141,5.612625969527775,-0.022657291037341622,2.965365566964059,6.869912762956527,0.00014346082665477362,0.00028877939054902863,0.0003320406503676846,2.7785271212544203,-1.3981645734054318,8.052479910739395,0.29443636945245305,-1.9471569373381736,2.5382720552834788,-2.266561442584773,3.2574917461599195,5.887459509641018,-7.300813225364229e-05,0.0006540375099077485,4.493755338849201e-05
1687020369953.0127,3.8687640951856914,0.5753825607448345,-5.216583623532898,1.7330973840244466,0.21364502082842982,-8.14939738327688,1.7169785916990954,0.0375903835275557,-2.3316055223020182,1.2852610728430875,0.021566694169163673,4.087863992499345,-3.4630995811835215,8.586033217966593,15.01367777757884,-3.26445166576752,14.76961985449969,-8.07680621589025,0.7007613364295705,-3.8645620346337535,3.2789751110054026,96.11631907340394,-64.38456654548104,-3.2868254501905882,-10.754722996282643,74.31398147766468,5.565562369326483,9.36540921676952,-16.314359384945114,-3.556037437833486,-6.313930669794441,-15.073335201292663,1.0476361180761014,82.9936425829309,-58.943042595560264,14.340394287275469,-11.531947020151573,75.30844882572033,10.313781171143573,6.2106198131772965,-40.98949912491626,16.854716116144445,1.8541050180286756,-6.259707555650437,10.120782326153506,0.30932059535779993,-2.074539628276874,5.683190092654588,-0.07246657539689008,3.4268157121278273,6.946350959725975,-0.00014146996677482092,-0.00028906850853082576,-0.00033301419143594616,2.5987523767098293,-1.1553994816216586,7.604557192650193,0.45168675754816795,-2.19780272853971,2.431361543267336,-2.2885801243396253,3.6280467354605284,5.765508278798637,7.546589154914902e-05,-0.0006576451092376358,-4.298454569054724e-05
1687020369973.019,3.8410595731653805,0.4422539261704405,-4.9888446454907704,1.7164360620497232,0.15659604012297185,-8.047274219339824,1.7008238387107604,-0.017757792181027042,-2.229426779653125,1.2774865598676164,-0.019692829118584092,4.164640981547237,-3.3733349283921297,8.369350734164312,14.92641690012056,-3.1708232362480278,14.40021665381058,-8.2436611281635,0.025404915028687417,-3.200700307282051,2.587482837993086,94.6446358098527,-66.0572017906255,-4.90554432654801,-11.520395662738718,74.85925208525981,5.80492871602832,8.944971759988112,-16.75156447412961,-3.840772277592739,-7.191887463414326,-14.107474941345863,0.678953444406514,82.29341261837178,-58.32051743254917,11.817425638139582,-11.860808985630316,76.5091753699569,10.554246947910261,5.81156483061473,-41.51931012229102,17.783584240968796,1.8400074875452233,-6.010448961789051,10.147361039641263,0.3437270619395311,-2.179402369041892,5.672163627079744,-0.1337333546185039,3.341440477824586,6.923727503021695,0.0001394409774280703,0.0002893849500098935,0.0003341080264073769,2.6891543427385116,-1.1884422488799709,7.531932247216237,0.4893796928861257,-2.5748207534641527,2.48025090347746,-2.3744184351143933,3.4099317497680492,5.833048180693353,-7.803675829037322e-05,0.0006614395679928533,4.107286912328259e-05
1687020369993.0254,3.7274847938401656,0.41628617154850633,-4.526575058958319,1.6666015219980754,0.1496903413590439,-7.8413664443441355,1.6520256913312887,-0.01957558742419723,-2.0233762866173057,1.2410377616602675,-0.020309830088183243,4.319193521165551,-3.253156649509686,8.210303439418066,14.71777914977986,-2.9856137311518633,14.158687851719769,-8.625650434110058,-1.1423198717338614,-2.4896868206135925,1.3165584267218469,88.91505575010738,-65.46349444841351,-5.394021109470232,-11.807053715004873,76.79633196956117,5.6447598285905185,8.325548164788861,-16.03404712131853,-4.255534560446033,-8.376586143915048,-12.331675515879297,-0.19712074408207766,76.43061776587165,-56.6625459850953,9.42111880236804,-12.029291568213877,78.84107017047063,10.542387795262755,5.6079248685805565,-40.106789780862314,17.734183017524096,1.7331708117456057,-5.710199005492639,9.891847859579437,0.4126225870957031,-2.2428942778668994,5.732355098601172,-0.18055488943917708,3.5995195891242715,6.945367827195489,-0.00013736841052904264,-0.00028972972497930035,-0.0003353316959939883,2.6056734391639926,-1.068880162699727,7.134083779390427,0.5862660027115978,-2.8845421471572643,2.4133725493488605,-2.4072073181477323,3.5326192953398903,5.801597673380189,8.07313122558091e-05,-0.0006654301969807588,-3.920959287747313e-05
1687020370013.0317,3.6693049633456787,0.35574392759243656,-4.200393213869685,1.6391334915501898,0.12588625992926886,-7.695986447705917,1.6252375206631131,-0.04057637900525112,-1.8779105009798907,1.2225498489276208,-0.03563756019089401,4.428345922194103,-3.1392307676161564,7.84088815324222,14.495319769664574,-2.892773801588828,13.518651606691794,-9.047472916889635,-1.8936669345152346,-2.033349588943841,-0.027059121076425937,86.15417213030476,-66.77983927151742,-5.990468036069281,-11.960241552110896,77.55476950149352,5.691569592901179,7.733149904079175,-16.003834007723082,-3.978797617520362,-9.141739903622913,-11.620765275229056,-0.9925442286090901,74.48599146592346,-55.63729183276917,8.074644148972101,-12.064555958267503,79.90887056270041,10.55489045180121,5.543494674016844,-40.28521461414253,17.995816338027815,1.7136688171561603,-5.490704817282886,9.835466031451066,0.452574109467667,-2.331604858863767,5.742361870449443,-0.24323426609170964,3.6323213279102773,6.95316957564142,0.00013524617565604114,0.0002901039808176719,0.0003366959339379655,2.6282792061207996,-0.9693321759354651,6.957320325557898,0.648002367701124,-3.311653581944317,2.412122902011938,-2.4737072874064965,3.3784602575913434,5.86034963227056,-8.356126868261127e-05,0.0006696270807988743,3.7402892988312756e-05
1687020370033.038,3.5568952781133154,0.369935032169545,-3.7361227671202353,1.5909626701152733,0.1367383133397279,-7.48958337469797,1.5780504511370192,-0.024820536032693373,-1.6713732611028154,1.1858836785761457,-0.023105617980701553,4.583210687606249,-2.9973325768057726,7.453528213484721,14.172485885543445,-2.7466283765366435,12.860667958007333,-9.651133708096943,-2.921816964983358,-1.6442298480381141,-1.8133873179876847,80.88203115635429,-66.60856193572424,-5.638783517293082,-11.688047995142037,79.00337539335125,5.473870174939445,7.008550447247301,-15.158731055023877,-3.5762639143221806,-10.007929130876855,-10.66800675943735,-2.166710324925589,68.91193916792477,-54.44789319711255,7.273240197545711,-12.017636465483184,81.45900611238785,10.384346885952967,5.64569342053847,-39.30016019709511,17.549357882145735,1.6406300114435883,-5.26736716394891,9.613402281193245,0.5138791382186034,-2.400543877481859,5.790569083488694,-0.2996535627634091,3.8815033348866157,6.999839974429391,-0.00013306744550817983,-0.0002905090213882806,-0.0003382128443307234,2.539156616333858,-0.7448401352514693,6.599458028104062,0.7510695447503074,-3.7114904677413305,2.3368512103780033,-2.5079304579857693,3.4290163955173725,5.861884217461227,8.653962990509077e-05,-0.0006740411570256966,-3.566223093046798e-05
1687020370053.0442,3.4631202892655963,0.40131255938895516,-3.49590519143063,1.5509173801829146,0.15341082930437222,-7.383051207654709,1.5386240573501635,-0.0040640755449155306,-1.564734097282464,1.1546165288196948,-0.007116149695492431,4.6631324502475415,-2.806908353559435,6.8551101673129455,13.957006702296662,-2.60355767963049,11.817529479090284,-10.064189748254718,-3.7128894558792642,-1.5015208613917248,-2.812446141238504,77.78175456274435,-67.01710006050021,-5.483533473124,-11.591033977159524,80.02481140186596,5.390905624648524,6.55768985629705,-14.793365706042824,-3.2120780384099668,-10.505114243053354,-10.030590218968218,-2.74102271542991,66.3024720468143,-52.68840953699342,6.5190278341349615,-11.851795029476142,82.04671315711047,10.350561179767086,5.543631627478671,-38.69086398173525,17.58616088228638,1.62857547708295,-5.120775459962457,9.563190860788461,0.5480617703426656,-2.4416839555030276,5.777547301254418,-0.35800661086328434,3.946779968475018,7.034198967799021,0.00013082454564809857,0.00029094632938400633,0.0003398961105645277,2.5445037575967953,-0.6550426733116159,6.444354053415412,0.8054681606159895,-4.064093161612081,2.299861525548187,-2.5734487498686405,3.3087088323712353,5.903804844075956,-8.968086095460661e-05,0.0006786843056244502,3.399856509731124e-05
1687020370073.0505,3.3074385103167203,0.5418875121195237,-3.2830714591679513,1.4878000860881158,0.21902480991012035,-7.289253497983118,1.476259866798653,0.06796705513737947,-1.4707691689571005,1.102146950187105,0.04748291574054325,4.733431010981562,-2.543066473465076,6.173648109360002,13.768267985539424,-2.358960471266371,10.644462481782805,-10.422393507534471,-4.739964648297378,-1.590821568781057,-3.287396668462868,73.03692735176577,-65.71259604860741,-4.917122141679075,-11.399273883505073,81.95851762445085,5.089065770933011,6.2756796112117765,-13.970350893943866,-3.2413781166063793,-10.935960414273595,-8.940111645258625,-3.117101951264212,60.68737753907189,-50.814395307502124,5.562544595652169,-11.656921612647864,82.72739709188173,10.3846965106425,5.2133309443334825,-36.48887869988065,17.222162426562846,1.582556663385051,-5.006802052376525,9.433024967130855,0.5919133421697986,-2.426759747160395,5.758656151475962,-0.4065938937774147,4.1457520412104625,7.103690079883561,-0.0001285088255449888,-0.00029141759253612935,-0.00034176124188234737,2.4883098840022795,-0.5805060612337545,6.216087559906372,0.8686264764516446,-4.281592685089015,2.1921400553504125,-2.6276093788160466,3.346488519552103,5.8802021281534165,9.300109332208083e-05,-0.0006835694501068459,-3.2424601517919784e-05
1687020370093.057,3.185871605325192,0.647083873766631,-3.2501756667665527,1.4379162961200944,0.26721266638197316,-7.275233011409458,1.426804476555614,0.12121308495541205,-1.4566186126711258,1.0608378507364071,0.08768778391749185,4.743922530475152,-2.258553008367447,5.302932648569771,13.668734114391151,-2.1594886530011355,9.117011160197503,-10.621850314419216,-5.6430507900526505,-1.6002971120782843,-3.3524972766467265,70.00402041786748,-64.84888999680899,-4.820314493120763,-11.182439137271857,83.24616890734178,4.870997851904288,6.007950055384365,-13.362903490588959,-3.0558497566710847,-11.178872792801029,-8.107167433316855,-3.0187224813365305,57.7948706821159,-48.3832539023703,4.463166999561995,-11.366475731109535,82.92762613153434,10.344629068706206,4.779982084155808,-34.723769573858355,17.13909595481044,1.5749579608051072,-4.946587286811711,9.435448962318363,0.6119713978154477,-2.4027172907651715,5.705678232639176,-0.45030220203229354,4.187050940097485,7.153709777018195,0.00012611050732303148,0.00029192473445895307,0.0003438258659144323,2.510728952266787,-0.5960207430320651,6.15858158460316,0.893137960948179,-4.4634068983508515,2.143780105353928,-2.6960383919677855,3.267814114059981,5.904269045239178,-9.651836235606058e-05,0.0006887106723448205,3.0955092695680915e-05
