,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
1687015005259.0,-1.4398479817793703,-7.2525627932552235,0.32469277950261477,4.3319736833457565,-11.039247765021072,5.431786047104351,6.222550737515039,-3.0449275428896914,11.835335754242797,3.4931116038543095,-0.812245882445594,-6.0555443823299955,-1.471402619200342,0.0,7.145055895348903,2.029766679330113,-0.6583350666908666,1.0958738824616425
1687015005279.0085,-1.5839731019709726,-9.764475229091303,0.8095256310611856,4.936338663246961,-9.49720169428864,6.047425080957752,6.6637991654806035,-2.6948471916396546,12.799670542522772,3.5092257779535743,-1.166033799928743,-6.056260668953398,-1.0183661200394845,0.0,6.267419776243942,2.4965898366803403,-1.0579878589977232,0.21724087021058608
1687015005299.0168,-1.5163336087471682,-8.792171363865592,0.5084443517891563,4.6853345665895345,-10.145787811127093,5.9562045933558165,6.614628820958819,-2.9030325673389186,12.57496053366333,3.5426894132084517,-0.9693533154109569,-6.024984578601052,-1.2119120538775543,0.0,6.625740803166525,2.337438156138007,-0.8423066033106581,0.6070381527233566
1687015005319.0254,-1.5444054987346332,-9.432252793932546,0.5586443873122082,4.830913183582768,-9.680142030848309,6.294620495704346,6.7869958513420485,-2.885198407466443,12.907250258753756,3.5592409707440393,-1.030782940117522,-6.025791033010398,-1.0914046781754494,0.0,6.434666898551896,2.473878285184383,-0.915933634995609,0.4150901752196707
1687015005339.034,-1.5047369974454357,-9.00916441924116,0.36831194886376695,4.717087236550079,-10.007246104250779,6.274574049830595,6.805452454587023,-2.9943789135299905,12.864988722655884,3.5792142821912916,-0.9196351493740776,-6.017014655793436,-1.1684542120748649,0.0,6.619744240526233,2.417176066684266,-0.797181541447427,0.6090068184895759
1687015005359.0425,-1.5175166601093517,-9.375983970797332,0.3597654912433099,4.798535485849402,-9.709114844025347,6.554524916941454,6.92627809146659,-2.9723247666372385,13.094841724351085,3.5972882774129165,-0.9274885896549473,-6.017534478456578,-1.097486105382379,0.0,6.526727001569731,2.505854701697725,-0.8122293914167629,0.5154358357333902
1687015005379.0508,-1.490936723471852,-9.110552554386507,0.2112458643462301,4.723015641191293,-9.960813410378364,6.53990700218688,6.951848958049855,-3.008175418024587,13.098375699664796,3.6185358056694015,-0.8296013227726923,-6.010691097940633,-1.1454671841097246,0.0,6.654953729754518,2.4793506591513306,-0.7096329508929258,0.6505544628285348
1687015005399.0593,-1.4986448766198954,-9.370353612895503,0.18972282503006088,4.780939456043854,-9.737599512373917,6.787890288256615,7.048254021505884,-2.9759236217399527,13.287533379585907,3.636267909092461,-0.8165759988643121,-6.008060843756623,-1.094529930743166,0.0,6.598164749413421,2.547751866601673,-0.7018364782635187,0.5963711468447553
1687015005419.0679,-1.478412254302973,-9.18108011141271,0.07402874552548099,4.725857505776816,-9.959713727977302,6.774002965438995,7.079892914586161,-2.993370467724831,13.318523559639779,3.6548368116459544,-0.7317331024256083,-5.997465350964622,-1.1285595557921415,0.0,6.6973617052894685,2.5324414914463205,-0.6137667023958735,0.7061941448777945
1687015005439.0762,-1.4835284241948659,-9.384687685110023,0.05916145584572841,4.773224596116839,-9.78013138566784,7.0001994649609784,7.160696639694024,-2.963247797072614,13.487941859474036,3.670859241860274,-0.7134459076927996,-5.988791603431656,-1.0890025280840157,0.0,6.656179079811265,2.5877994837379044,-0.5996689451280727,0.6736615822222165
1687015005459.0847,-1.4661915250706323,-9.238687850848574,-0.018789243547565254,4.730148994966401,-9.974977241730711,6.983334289486934,7.183920168204856,-2.981490340222837,13.532440866174992,3.6884943527762233,-0.6490631867017923,-5.970413088023453,-1.1169358937235256,0.0,6.731114797272752,2.5776055409071423,-0.5328127733355192,0.7669993282116635
1687015005479.0933,-1.4687582738227807,-9.406552553264078,-0.010787839937077813,4.7710724206923505,-9.813902242917841,7.1917847026257435,7.243632935501167,-2.9663451357402977,13.687449438101995,3.7040367089894963,-0.6410998397894205,-5.952351843669265,-1.0864879701247352,0.0,6.692072853969847,2.623403995543462,-0.5282875279012116,0.745998815819703
1687015005499.1018,-1.4519308025761872,-9.288458709704326,-0.05010948988305207,4.746069717692234,-9.98519287126988,7.1731454658145095,7.256434489443442,-2.97548705778806,13.739412338842703,3.717149090561354,-0.5838684722095006,-5.929868203454492,-1.109044993205102,0.0,6.752595863943047,2.614028245716355,-0.4692029180009076,0.829011629039603
1687015005519.11,-1.4499194175047265,-9.432668218752632,-0.014548684869254756,4.799002177511669,-9.817526689185275,7.375831323126011,7.298232915530888,-2.9482745216207347,13.883153974884028,3.7254826462220416,-0.5615193690794078,-5.908711893969623,-1.081341218727694,0.0,6.721690755384267,2.64988271395325,-0.45007238608184397,0.8192208944283806
1687015005539.1187,-1.4329658386889117,-9.332147397101647,-0.011249613878960028,4.799958508403355,-9.990309297316937,7.349021799865492,7.300755329021729,-2.938147820763305,13.938699142705449,3.7309826836455295,-0.5069532753778985,-5.888416249213944,-1.098308666669404,0.0,6.774537805534676,2.638460527778522,-0.39417589300364975,0.8923460053436914
1687015005559.1272,-1.4275970063279668,-9.449580171390044,0.0703472906461767,4.885125227647594,-9.964451455457981,7.502661896926085,7.32266771059266,-2.902339395379311,14.068920127705463,3.7306851133292582,-0.4968085672958549,-5.875291419570633,-1.0727060783847335,0.0,6.7462362221171235,2.6636093605611624,-0.3868814307719195,0.8771147821501509
1687015005579.1355,-1.4100594314219501,-9.352430011055906,0.12961786540365916,4.929165336837286,-10.281900874005856,7.426043539864386,7.311814347325298,-2.8782985130972905,14.119976270070463,3.726871401275721,-0.4644581231529772,-5.865148590263922,-1.0855680219748924,0.0,6.789726500464632,2.646978399592855,-0.3534209185829806,0.9307149650161413
1687015005599.144,-1.4256531231826979,-9.452334536179062,0.2686882086685811,5.017589076654863,-10.226112612880947,7.559294632928153,7.342816258927325,-2.7738966554577242,14.267461545478842,3.720605830493973,-0.5031942181340519,-5.90276744656455,-1.0557190782422652,0.0,6.78322318224794,2.67047931538176,-0.39449974395503645,0.886549583518314
1687015005619.1526,-1.4588337053450078,-9.376053371515924,0.41839104308592223,5.050603866289794,-10.28145887086204,7.520201386525584,7.341794966079583,-2.5787923874763243,14.413990604123956,3.7165086916810326,-0.5572117753129296,-6.006457625546125,-1.0531562898202744,0.0,6.871764214381255,2.669124210499805,-0.44692093351103074,0.8714171708331429
1687015005639.1611,-1.4992226089042129,-9.450070132343082,0.5880226842350824,5.110431684876503,-10.176710673324603,7.612481158281122,7.448173835452195,-2.444153067737373,14.523503505743744,3.6999796019861853,-0.6616712024423124,-6.075233168811588,-1.0177217927886306,0.0,6.87492551517851,2.68797127740582,-0.5538152833988673,0.8057327344208783
1687015005659.1694,-1.5212219113914465,-9.319344113207958,0.6387293212865999,5.131110157137063,-10.4031728345317,7.361036249105374,7.708653644698241,-2.303897501699693,14.350454834482315,3.665569872933352,-0.7306904845730111,-5.9700585302365745,-1.0181037320784707,0.0,6.8402433919460135,2.652979693256243,-0.6247088645744886,0.8759969304839486
1687015005679.178,-1.5371118592354138,-9.307401406233714,0.6714207864191497,5.165277763010801,-10.572388808528574,7.198525753135667,8.121553362121633,-2.3003064784892353,14.060848702477942,3.6143584728529827,-0.8390397137972812,-5.781197989692416,-0.9921215252528522,0.0,6.701166206041909,2.6272784102319666,-0.7390092247327015,0.9254413883712234
1687015005699.1865,-1.4532168236268048,-9.057711612404365,0.6629172089969637,4.913770086201514,-12.17658059464565,6.747128233288616,8.546926191512377,-3.453638961465584,13.52375684097485,3.5260280091327085,-1.021252507770907,-5.737359491285485,-0.9994797012432683,0.0,6.68581147111114,2.5315511981680534,-0.9212324100505022,0.95371155233148
