,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
1687016269813.0,-5.138526006818344,-13.401709734257965,-7.757925988370493,36.486084526914354,-61.2070953156746,10.45445062732869,39.07990110848247,-46.154400230972406,15.593374128524845,6.410678945155504,-5.455355108678685,-5.733785913577813,-0.37440326886880865,0.0,13.875230313724241,6.038083711822241,-5.418534223005152,8.145438873572587
1687016269833.0015,-4.430478845116261,-14.68205026640734,-10.114185819121994,44.127898694769804,-64.25915394221778,4.154155412284381,45.98425352052818,-54.528139606916994,14.610386905068554,6.409258533371874,-6.54718613495115,-5.510602580778772,-0.44958054755953,0.0,13.871744639073997,5.961785090464959,-6.503412148263503,8.365857138213904
1687016269853.0032,-4.434791160131838,-13.736506197557388,-9.159153425384343,46.97350835099404,-71.78404420795422,9.25285263236163,49.603501284121286,-56.43066443252004,14.18417983051259,6.446701383702671,-6.04998106181388,-5.517173132881835,-0.48940240671917745,0.0,13.824251590367059,5.959542486946406,-6.002923568921569,8.312166483048884
1687016269873.0046,-4.028739161254346,-13.92536313199309,-9.966884261132678,52.41076802504627,-69.50210719238144,2.5662972504270787,55.16896671996682,-59.26386060939199,14.71500544861728,6.531824143851558,-6.309578613351982,-5.105163613822364,-0.5366492479229259,0.0,13.724142854781249,5.997318868891524,-6.261347751290068,8.624240115837736
1687016269893.0063,-3.8888988610763158,-13.433741371992747,-9.824164565166425,56.30834615991827,-79.53065879338796,8.799386771915097,59.68126621576789,-59.61808116705952,16.028295601692545,6.6287258380340575,-6.061533347288422,-4.6650047945693505,-0.5794818011908324,0.0,13.58398882148793,6.051147518400058,-6.014339810556628,8.92419749418813
1687016269913.0078,-3.678231447043318,-13.503837913740332,-10.635062193129924,61.38855634742823,-74.30303411728333,0.9222507554833784,64.95114278693882,-61.44340658542936,17.63466940707368,6.7121703595675095,-6.092417837514909,-3.8972296803901845,-0.6511608379942202,0.0,13.379560693798824,6.062525143082549,-6.047708755581034,9.487302968717872
1687016269933.0095,-3.679319572626564,-13.17429944862624,-10.917442008376604,65.48524542918818,-87.06047193950018,8.742911601072151,69.51608620779429,-61.544463349787115,20.194077987107786,6.79041379610608,-5.797001140254127,-3.0527670784136514,-0.7283273064364737,0.0,13.13190697866051,6.063108288143196,-5.758208453354086,10.083485114654426
1687016269953.011,-3.5905471914918783,-13.108195324638372,-11.51441601319078,70.52262922387338,-77.42561856728403,-1.1626805014089479,74.65183452432612,-60.266365444101844,24.675951767178546,6.84900766725314,-5.843742476563513,-2.3073844465678293,-0.8010336518212575,0.0,12.923361693369277,6.048629780635953,-5.811098640276761,10.61964163066362
1687016269973.0127,-3.600004967958916,-12.686987035388206,-11.438853665635735,74.97073143888252,-95.50195083348322,9.342099492076379,79.11412407679103,-53.01312958596134,34.125060602615434,6.866071673712414,-5.787871397633225,-1.8032813810733983,-0.8583848438712833,0.0,12.770178047400028,6.0081055152262755,-5.760920622566898,10.969920569415562
1687016269993.0142,-3.6399523636396567,-12.369371797696077,-11.587879228488932,80.01562993310543,-76.09108871353426,-4.9158392678816565,83.2700634745836,-31.2043702328998,58.589204024767724,6.946464763088005,-6.028439838541054,-1.369131663329504,-0.9147371398662265,0.0,12.611883861833844,6.031991809408574,-6.006259387942857,11.24525662315926
