,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
1687014630944.0,-2.534374989313329,14.239170524504187,21.263086006266196,43.1654448808829,20.978000310818047,74.063543420589,50.82957288832476,14.29979330616423,87.65001961110005,-2.2668264363520683,2.001911462427006,-18.37025351860415,-1.174308588163185,0.0,11.924885650356554,-3.387671590638071,2.308668068110998,-6.46302265418506
1687014630964.0056,-3.660297432293142,21.598630016928052,22.87630632584625,48.011858796531406,19.81463226265363,76.14399930102427,60.314937131794245,9.516035871658291,90.30453159734861,-3.629502552084421,2.456828878995404,-19.934649051443778,-0.9313724774457766,0.0,12.134370720939529,-4.502329512163393,2.798993888272846,-7.823487371993929
1687014630984.0112,-3.721582343553526,20.29001122033323,21.66835549786058,46.11899647911624,11.984230142088434,62.90754539928506,61.311754974635306,0.6445020243187202,76.84632992632532,-3.602846324989576,1.7974705726738807,-18.43583582009567,-1.0767873907755117,0.0,11.756011547052179,-4.625521812165643,2.126775266842471,-6.704059885353896
1687014631004.0168,-4.772070608696216,23.262344181838206,21.683971053844374,46.46192834526739,6.059109867300381,55.694023213484094,64.69073298458918,-8.174400245274594,67.4390803071677,-3.863876564831321,0.9524295254033077,-18.414797007017953,-1.0315339791008762,0.0,11.710727950160432,-4.841693234207858,1.2878436952523278,-6.7290934360459405
1687014631024.0222,-5.5212279932233645,23.563710379684302,20.820970105584145,44.04335447684071,-1.2955704158893218,44.385053947246334,64.43950363897525,-18.778868688259614,52.63590744604785,-3.6849919771771074,-0.23433506159273432,-17.477763640005087,-1.102419158838695,0.0,11.509458052871654,-4.736988990702769,0.0918918046311957,-5.992582648590919
1687014631044.0278,-6.5803019934498925,25.798062701743145,20.59675747104265,42.443152321268144,-6.197354523606524,37.174590718455946,64.48592223997369,-29.058247318507178,40.94591781215644,-3.8003549594693977,-1.1664360509811957,-17.269757882129717,-1.0912468647876485,0.0,11.484809537666282,-4.8419279908098165,-0.8366461454541145,-5.8095364760521955
1687014631064.0334,-7.426553388890065,26.388183510598097,19.84708343301322,39.18402862247147,-11.238368439365974,28.123775240211636,61.82760980761945,-38.400406055112136,28.27321203304715,-3.6917660907370893,-2.2145355642736106,-16.515226120956044,-1.1471964193526902,0.0,11.382406115844772,-4.791865015701053,-1.8909794651935259,-5.156969139232065
1687014631084.039,-8.512386259331565,28.301417313068978,19.296303502225395,36.19878459542497,-14.904666687982456,22.225322828806316,59.533425713938655,-45.06709711328157,20.301108688513995,-3.778690327629582,-3.1843366092787577,-16.048362869064484,-1.0941566285739162,0.0,11.385631740782541,-4.829892535231407,-2.877696945296284,-4.685570031675187
1687014631104.0447,-9.489624778007935,29.086106855996682,18.101312821773803,31.712184807482352,-18.84348367743472,15.453440729001288,55.81199682042595,-50.09864256690269,13.005839381471771,-3.703714068142041,-4.313462674760232,-14.947735063433253,-1.0204711250655092,0.0,11.3060463868958,-4.689844651918775,-4.052019976472731,-3.6609544936857095
1687014631124.0503,-10.54754510607853,30.760780041292936,17.23651001732591,27.670294414145125,-21.44097720971888,11.261082767172145,52.58104683125111,-52.91476852444648,9.17711620298089,-3.783288646934222,-5.255729217313933,-14.221074826075203,-0.9147762996945291,0.0,11.34908049458946,-4.669776961126041,-5.027921981967768,-2.888681693390767
1687014631144.0557,-11.205886086458928,31.346924316408654,16.351151880724416,23.036174584772297,-24.106978682431844,6.360720554594067,48.170812025318895,-54.277596839394704,5.460151624476433,-3.876173930814064,-6.054416760360072,-13.463194200461313,-0.9016171937653309,0.0,11.471894145221105,-4.7531808712751085,-5.84581402233386,-2.0070812353129504
1687014631164.0613,-11.835370856165492,32.54944285341436,15.868328748758357,19.025875161635696,-25.82409591548961,3.4384816190912635,44.27273336630042,-54.04772306370392,4.1486578009069826,-4.150239622656448,-6.597853526392729,-13.103692473271073,-0.8876726596857173,0.0,11.735311424363145,-5.014599278353847,-6.394047576363238,-1.3845834364830507
1687014631184.067,-12.494358586236766,32.77336544194285,15.226110043459924,14.700181671866872,-27.219118351918684,0.4039586259276354,40.060788731620775,-52.46557301107695,2.8997077890909053,-4.136901062872803,-6.886972297482278,-12.320623822617268,-1.0029958892858584,0.0,11.877612446835846,-5.116891185552172,-6.673549672605875,-0.46030659322769574
1687014631204.0725,-13.489242747529483,33.418703546244984,14.87703500976437,11.02667448694141,-27.550436608590655,-0.5865783987136128,36.863379446490924,-49.400814687875915,3.695365894937233,-3.9648488760821623,-6.798092611003489,-11.581467420634977,-1.2243684958362726,0.0,11.992923675930381,-5.164182216531513,-6.550272007023945,0.39181461125788997
1687014631224.0781,-14.264669665958419,33.15102892984298,14.44487648135696,7.4325166294390606,-27.684722409531872,-1.8890373627057786,33.0714202044524,-45.31610052071124,3.8581545070763363,-3.689140601120631,-6.435790052432436,-10.54734205548457,-1.4755756796476824,0.0,12.018487809493838,-5.139759058059004,-6.165265617947104,1.4502422266435475
1687014631244.0837,-14.75199704831249,33.062158941130576,14.305552115240461,4.988451096568152,-26.637659075338444,-1.5364326241641777,29.17622444764724,-39.47909307570123,4.597488615007687,-3.5978236862851287,-5.588694216407019,-9.62162917533582,-1.624960779265437,0.0,12.000189494543948,-5.199878684849191,-5.31564245695055,2.35768937168787
1687014631264.0894,-14.887429702892982,32.11206250255481,14.10003976657427,2.8016006162531646,-25.405629691573935,-1.4814728527583234,24.501173431833738,-32.67095310072576,4.30449255141096,-3.5036078383649025,-4.455222981835095,-8.44014754439367,-1.7508517450932373,0.0,11.88521961397435,-5.235450028991529,-4.197343160175251,3.4253564273540684
1687014631284.0947,-14.925799644977861,31.517834806299255,14.029988425023733,1.8289684690492705,-23.97534766045419,-0.6318337309590587,20.772284560292974,-25.920034925401755,4.798521803242802,-3.563314419909776,-3.314509021961602,-7.415299779292924,-1.7581514588130474,0.0,11.816032962383481,-5.3067265609279115,-3.086637783686638,4.383165434086413
1687014631304.1003,-14.714556080636136,30.329390740187648,13.722288775054757,1.457486731320016,-23.00134371764518,-0.41854384312163584,17.237667459252982,-19.37857251082366,4.626686222258732,-3.6511737558250363,-2.2244772271049733,-6.1768185972300795,-1.669886794372331,0.0,11.723099734674555,-5.311367522658274,-2.0440305247553896,5.532137879646362
1687014631324.106,-14.410112882451951,29.397508820450298,13.694530652660509,1.9771657935627232,-21.832779389709163,0.5609773887784052,14.386055383407244,-13.067058055818995,5.497726701785462,-3.8651127610749465,-1.245140194139095,-5.1900120703175645,-1.521757609770209,0.0,11.664498354931352,-5.380579523194305,-1.106903338804884,6.463376852565965
1687014631344.1116,-13.856858304082836,27.900615816849363,13.879194878835921,2.67270667591235,-21.151683539345356,0.7221480660006112,11.268071501471049,-7.60901022458305,6.5990091256109995,-4.09811440519175,-0.691862693880739,-4.355240343362279,-1.388249610601619,0.0,11.606425498411857,-5.482398887343974,-0.5859757604565201,7.2423150184684575
1687014631364.1172,-13.175438252232736,26.627330821477,14.404301384961137,4.099994614582545,-20.334462839500997,1.5348671724750855,8.639687176553153,-2.748458579690426,8.96666488762,-4.436216687135863,-0.35433481753270724,-3.8262541248770723,-1.2249328575431637,0.0,11.584929997093123,-5.658354763627879,-0.27213608448824217,7.751466078853996
1687014631384.1228,-12.331999805449556,24.59292287575628,14.92947933764746,5.301459036122055,-19.65928791607644,1.7667988653789934,6.076947502444624,0.7984276344876887,10.895937978238393,-4.6395292400143,-0.03303733210969274,-3.1019738003359887,-1.1168119500287728,0.0,11.494230464474402,-5.7547682302358165,0.02762431767136751,8.386741906295027
1687014631404.1282,-11.431667806001132,22.530726019728935,15.75057486284039,6.811732569376683,-18.678421081888917,2.6105355676396305,4.383590335791091,3.1572773420392535,13.609491493128433,-4.77452225316665,0.3059694180968732,-2.4523271311244286,-1.043202223250149,0.0,11.37426354225412,-5.816697696802036,0.3508968173136962,8.91780653982234
