,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
1687014630944.0,0.7187185382833295,1.4216059674076584,0.9521685504758053,0.7307845837585474,1.420408626725589,1.077018561509276,0.7364950907520302,1.4222910924738987,1.1555747112245023,0.7291308234944315,1.4281207764304071,1.2270759079734672,0.717615413931798,1.4357686922628758,1.2976879698347918,0.7082688970991458,1.4462473525449222,1.4042564455872824,0.7349720874087761,1.4492575902191573,1.5040029701052071,0.7056993842922838,1.4106169119857341,1.360487348904844,0.6416718417009195,1.2579316657139692,1.3580951403670676,0.7096719920848891,1.0582115863443706,1.3772828776343455,0.8379738704959437,1.0084751330561534,1.5314208689194957,0.7209367143615715,1.4717683212273123,1.3563752475045836,0.7592410358101317,1.6344955413294358,1.3537969435980517,0.9362523538625587,1.742977428531815,1.3219579609391938,1.0912979884355265,1.6252477506055687,1.4189777980874647,0.6901650272116273,1.3183388058498828,0.9578578521288339,0.7484089528390315,1.2693357674246866,0.509990593456564,0.6496818602995251,1.2722339036802532,0.12333822671110782,0.7978294105931568,1.2493475458349095,0.020167629100949002,0.7479906993567602,1.5247887383643495,0.9536230135881131,0.7459855050330266,1.5309178904511636,0.49880367541287496,0.6926672570334287,1.5507056270361554,0.10346840321784327,0.8392802286469276,1.4616754381415586,0.01723507087651283
1687014630964.0056,0.6690240058213067,1.399122526346903,0.9542447322911266,0.6818396333535476,1.3973527601444486,1.079101390406683,0.687083445235199,1.399433008925031,1.157707960773189,0.6788434053587598,1.406006669974932,1.2291339131204917,0.6660554592316713,1.4147110443924584,1.2996051963435065,0.6544191605302193,1.42682470295339,1.4061740792800799,0.6800848443963939,1.4321110275667692,1.5062569458140043,0.6519217191540482,1.3902361259325855,1.3629209681183483,0.5780040761363736,1.2362917086192196,1.3611729941685202,0.6461210874612059,1.0090007071521214,1.395649396797467,0.7932304931718719,0.9345175410035943,1.5874866970039136,0.6687014530132229,1.451608446282186,1.357602793721147,0.7156143937518236,1.6152237935803304,1.3543174941892506,0.9170216884749763,1.7402453571267624,1.3208659814256578,1.095642368697961,1.6181902809849598,1.4436300765405201,0.637008042457393,1.2951944019244506,0.959461988277911,0.6902831887282921,1.2383903719538547,0.5107674631524424,0.5763193531128835,1.227763300698494,0.12473951698920058,0.7342865269773038,1.2027338945876616,0.018869859714555952,0.7018105079881604,1.5029369007026592,0.956175032316794,0.6976814763115039,1.5111701750336333,0.5010921047671066,0.6600533038312143,1.5387599022184262,0.10115995179960201,0.8077049401381173,1.4462460667295427,0.018338289463369115
1687014630984.0112,0.6867842786331797,1.4024287419573505,0.9525309711472997,0.6987754290370184,1.4017017109906293,1.077446936273346,0.7043481471019645,1.4042347868043115,1.156010925147596,0.6966572023826517,1.4105616987065257,1.2274847767913069,0.6847389343927263,1.418795268462039,1.29808048563689,0.6748695664203677,1.4305116019682131,1.4047095590889542,0.7017598057577703,1.4368483845532403,1.5043600046940941,0.6726731870343787,1.3939076732939817,1.361428346082268,0.6097098173298131,1.2373402874647603,1.35817847548684,0.6669250950391193,1.0153881084519285,1.3620659219531495,0.817884961962296,0.9338535784446642,1.5220389804320706,0.6867614147049032,1.4557076088337528,1.3560532257392834,0.7262475016952573,1.619865680466205,1.347605795204826,0.9065690489175955,1.7438550118698368,1.278413122958305,1.095664534134143,1.6323390806978335,1.3679792442503482,0.6605798864002239,1.297490039065588,0.9580185400091873,0.7126998528345877,1.2473699020531184,0.508869684778853,0.6120236708229747,1.2226372889026869,0.12127242233088036,0.7716881532912007,1.224845270432494,0.019200371722849732,0.7137151616889674,1.5073170681411676,0.9541952446687493,0.7159693905214989,1.516015203459822,0.4992119214440696,0.6716992397178093,1.5435586364336518,0.10135958115725575,0.81941653655997,1.4526506627222124,0.01761205074888561
1687014631004.0168,0.6734936035785188,1.3941372536243715,0.9525764937924746,0.6854750844350096,1.393632198341478,1.0775124106303782,0.6909439058502576,1.3962499659597205,1.1560859419183402,0.683070083173961,1.4025331895008284,1.227564574741693,0.6709295476660603,1.410706561209514,1.2981787598017522,0.6607271654698946,1.4223521494319926,1.4048800704357867,0.6875390368444241,1.4297164875665054,1.504521954791378,0.6587318436238055,1.3857939321316377,1.3616466041191104,0.597844268973554,1.2272932521011708,1.357545339145756,0.6479010113592979,0.9979450885079938,1.3489178060250309,0.8099250349143953,0.8988160574276822,1.5047364894909816,0.6726784238012368,1.4477615434868898,1.3561548432010606,0.7101798247693011,1.612862284093207,1.3451442863265817,0.8858161983553328,1.7399650430114206,1.2554670419747724,1.0898378053492268,1.6330296513822413,1.3342759166795632,0.6490604840808307,1.288458353413709,0.9579804034694518,0.6958236460223689,1.2380655700840817,0.5080105585879731,0.6003718737221753,1.1983844465899551,0.11970077057345103,0.7623899416195864,1.214316266685391,0.019401246189409124,0.6986527486441216,1.4997781003147173,0.9543249281760822,0.7039835972794193,1.5095571636056686,0.4993374929681934,0.6634397321835325,1.5405000914561295,0.10047840998728515,0.811947647470771,1.4487746079274633,0.017801276788103376
1687014631024.0222,0.6807393974158826,1.393419356930831,0.9513834284125668,0.6922676080334708,1.3936052846000133,1.0763513835436282,0.6978960789408271,1.3963751859196787,1.1549044738374372,0.6902964764598948,1.4023067503290703,1.2264279062395849,0.678607260261417,1.409948077287174,1.2971439761336272,0.6693369569857653,1.4208952879945742,1.403936997800375,0.6967618179301245,1.4289221095538795,1.5033273061674863,0.6676206297282532,1.3846738086215777,1.360563386951617,0.6148583136809084,1.2240276596636201,1.3552707013295686,0.6547482314771341,0.9987406220319525,1.3203855569831808,0.8223879255465025,0.8876966515144279,1.4480856868844958,0.6801335096418455,1.446863024300563,1.355315940197735,0.711213408086668,1.6126011112473901,1.3402816172065948,0.866981979025638,1.7362218765350477,1.221225961404153,1.0800134282975669,1.6383048384334309,1.2704733123964957,0.6609162907913244,1.286968783489056,0.9569254428027895,0.7036724108183791,1.2402631066284426,0.5063404120560054,0.6220239703433191,1.187306808372144,0.11677918483709643,0.7827841004475916,1.224937484096387,0.020081000728501178,0.7012580752178081,1.4998717075286796,0.9529960303810875,0.7123132649057765,1.5104384966612632,0.49815718563686806,0.6687068054600566,1.5425465515243157,0.1003452631184518,0.8176645868996381,1.4515706884758377,0.01744927927846916
1687014631044.0278,0.672537029888921,1.3860642090143456,0.9508690021583432,0.6840410003338344,1.3865562202225972,1.075846472264109,0.6896763424046045,1.389422228949201,1.1543980317607154,0.6820512420777312,1.3952227143885063,1.2259408745791416,0.6703446357006629,1.4026770210292334,1.296700097682656,0.6610998031131226,1.4133940792904225,1.4035697244978864,0.6886232296067935,1.4224280433193215,1.502868060306598,0.6596900585877015,1.3772709427197616,1.3601247041385045,0.6096256488806626,1.2152128513592833,1.3549780896776813,0.6421862499585902,0.9894191709223503,1.3039950753656897,0.8177675462904392,0.86181397448549,1.4132026272056104,0.6716782514659143,1.4396320657314061,1.3548685530316793,0.7012280842488098,1.6055789721484073,1.3362539314404214,0.8442992905278188,1.7275989319128564,1.1978464363890906,1.0658930689401396,1.6350538922734603,1.2285174223552398,0.6553065316448545,1.2790437881030767,0.9563904610848927,0.6935495636308125,1.231682604554245,0.5053070922837821,0.6197924223122019,1.168779856559934,0.11529155304843003,0.778223885841005,1.2206894075280772,0.020340550545622272,0.6904576424544434,1.4931033597711278,0.9525045753312424,0.70546912106983,1.5053746851581458,0.49780993551308655,0.6639147156712784,1.5408159688978342,0.09957222704329771,0.8133866257876999,1.4494371476755474,0.017547794700213074
1687014631064.0334,0.6764602977619888,1.382813613679181,0.9495346384867354,0.6877012575952768,1.3838824847978541,1.0745261345212234,0.6935298720104033,1.3869141989651799,1.1530554323725106,0.686182150467531,1.3924294454893287,1.2246421863801318,0.6748918673144176,1.3994505199832818,1.295494606661845,0.6664809469934044,1.4096411871518801,1.402447012751226,0.694555526568675,1.4195691469687184,1.5014886587877498,0.6654442540013897,1.373724296887019,1.358821252504307,0.6213210045748441,1.2103129131737158,1.3539857168501634,0.64522708676351,0.9918719810229546,1.2792206213920365,0.8246746700472843,0.8515544940334273,1.3534561330375314,0.6760381180288443,1.4363053098791512,1.3537159009324786,0.7021069918044412,1.6020423718651826,1.3304311160126716,0.8226792200730401,1.7178789274723105,1.1687283365489467,1.0477555671658574,1.6331852567106624,1.1692933702827957,0.6635268371267838,1.275257455903815,0.9551654208038215,0.6985225905045992,1.2292120710582612,0.503816168017324,0.6370446426887616,1.1591907828218384,0.1131655005869018,0.7902867499461116,1.2293337785807408,0.020771032851478227,0.690063540684684,1.4904201696826462,0.9510644905730449,0.7106277496948983,1.5044810890917582,0.4966403440195506,0.6670997567197077,1.5421351292943237,0.09922474727062638,0.8167882830777383,1.4513028844320808,0.01733667521506647
1687014631084.039,0.6699407288710262,1.3753634187946984,0.9486469309748431,0.6811633149289191,1.3766627960266844,1.073643675542121,0.6871728728138771,1.3797624730086617,1.152157619520044,0.6800339490424958,1.3850692274756875,1.2237862934619814,0.6690268274178076,1.3918130703147877,1.2947222656282615,0.6611662082675753,1.4016752471117142,1.4017727922122298,0.6895914732984125,1.4126855480332081,1.5006116792702875,0.6602615034554447,1.3659098988976066,1.3580506530701348,0.6195515606072212,1.201384525959918,1.353322362385639,0.6374285900590492,0.9870253377489461,1.2628903638652034,0.8198058362760825,0.8346360359887077,1.308791755122284,0.6700577832073544,1.4286574923996636,1.352975769273013,0.6940486848093642,1.5943678036587499,1.3265004693804978,0.7976499075038535,1.7036314076656482,1.14886192037022,1.0251532413911824,1.6255245658396151,1.1276255110564544,0.6601446132316284,1.2674441333569613,0.9541831619481004,0.6914597465212103,1.220280429779444,0.5025613129743859,0.6348779264863471,1.146791901682838,0.11156696503895486,0.7850034675071121,1.226687813684729,0.020847403854485812,0.6804051465018921,1.483346994900821,0.950274445661987,0.7059614337727735,1.4994238114450582,0.49618774899517065,0.6637214354342778,1.540876792057487,0.09866984461611696,0.8137470311709429,1.4498456647733486,0.017428956375845853
1687014631104.0447,0.6717730716314911,1.3710799556142879,0.9471217804097146,0.6827393680736076,1.372683280781941,1.0721347146374556,0.6891673699272091,1.3758262131338521,1.150612857709389,0.6826114319290052,1.380733877802078,1.2223194685871586,0.6724132506727329,1.3869422183970328,1.2934111855059844,0.6660739098185706,1.3961421864214425,1.4005948855672024,0.6953724538304848,1.4081275177929744,1.49905511478491,0.6650368342519558,1.3606886137280119,1.3567263635979214,0.6310179546156042,1.1948809102773867,1.351112014515137,0.6425434866275337,0.9901936573923495,1.241089122226352,0.8225899706087099,0.8317501177859201,1.2460435352983619,0.6733914325043479,1.4236351692340368,1.3518318165452832,0.6924078589809695,1.5894285698099784,1.322544986053455,0.7723665411570836,1.687238700202957,1.1269757584211015,0.9978221180274227,1.6185460371847014,1.07666692429055,0.6665120527877133,1.2628530195484988,0.9525298035309011,0.6953625741406958,1.2158953472014167,0.50080778580912,0.6426777565102114,1.1431461051070222,0.10918524097902663,0.7901136269152411,1.2319283108444246,0.020926462016515768,0.6776858045856171,1.479389743869146,0.9488776178421768,0.7100987678284504,1.4970893416614213,0.4952855699644073,0.6660883610130073,1.5417379823968351,0.09861019379063275,0.8162715385350332,1.4512139785642995,0.017295491101195614
1687014631124.0503,0.6659901445382611,1.3630796754986791,0.9459971999212493,0.6769902019947833,1.3648288234326837,1.0710074150984974,0.683797787792096,1.3680457091582063,1.1494514228290327,0.6777133688280796,1.3727132152535557,1.2212211698477884,0.6681249209041787,1.3786125644372271,1.2924354433721899,0.6629005501298526,1.3874970938575066,1.3997281217923505,0.6928005534318898,1.4007315622390535,1.497856457725541,0.6617634996081824,1.3522271194663007,1.3558338550540452,0.632247918470544,1.1854277702060687,1.349801703390247,0.6402360237951652,0.9880064893571212,1.2263994049101308,0.8164559554836284,0.8254781810662887,1.1969827586598873,0.6690103583868308,1.4153226398796988,1.3509406909905088,0.684312555994776,1.5811747617720202,1.3195754680507537,0.7457653205353417,1.667279485042943,1.112511579840758,0.967522035570812,1.6069006509460229,1.039655982701165,0.6643413221888361,1.25472649792103,0.9512080313983887,0.6899571056849773,1.2073004296029306,0.49926076658100244,0.6367686055507668,1.137525701510564,0.10717087516221058,0.7832811485273646,1.2289686879484079,0.020684292623442416,0.6682946940993394,1.4715217039105444,0.9479506242396384,0.7066760656526915,1.491564077784563,0.4949264021480595,0.6635281739532148,1.5406463274511661,0.09840749259354807,0.8139572557325112,1.4500836867105449,0.017413272776413895
